Label,a,all,and,are,at,babi,back,be,better,but,can,come,cri,day,do,don,down,feel,for,from,get,girl,go,gonna,good,got,have,he,her,hey,hi,home,i,if,in,is,it,just,know,let,like,littl,ll,long,look,love,m,make,man,me,my,need,never,nine,no,not,noth,now,number,of,oh,on,one,onli,out,re,right,s,said,say,see,she,so,t,take,tell,that,the,there,they,thing,time,to,up,ve,wa,want,way,we,well,what,when,where,whi,will,with,ye,yeah,you,your
Lennon,0.22055564504083347,0.0313061729960779,0.04043812973603662,0.3320239628734513,0.0435335849886422,0.0,0.0,0.0,0.0,0.0,0.0,0.08272103744165514,0.0,0.0,0.0,0.06942440000170559,0.08482395607375921,0.0,0.0626123459921558,0.14014869773763786,0.03812523299251483,0.041878032515337595,0.0,0.0,0.0,0.08272103744165514,0.03855102462827031,0.1323712388647535,0.0,0.0,0.0,0.0,0.3305557279064799,0.07228874611990585,0.12337512065432947,0.030220772455025656,0.02486505859664062,0.0,0.029960025041572528,0.09074016924941447,0.11312986743725621,0.05578100634856312,0.0,0.05155443264308762,0.0,0.0,0.18953299769099916,0.0,0.13420611793995207,0.04680342491717745,0.05422154473910838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056479825044927476,0.03437243346969207,0.0327695191341298,0.08272103744165514,0.0,0.042411978036879606,0.0,0.0,0.06764349007771335,0.0,0.0,0.20423637259699007,0.0,0.0,0.05089679169226781,0.039436380161693325,0.0,0.0,0.41717222550426203,0.0,0.46716232579212613,0.0,0.0,0.0577009072670096,0.08592686611277969,0.07710204925654061,0.0,0.0,0.0,0.03989717258277568,0.046029693530004016,0.03770995581241874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24262877841621971,0.09830855740238942
Lennon,0.0,0.0,0.0,0.0,0.32113012861913115,0.0,0.0,0.035008306774117884,0.0,0.12200211115280783,0.32230379976212786,0.0,0.0,0.0,0.0,0.17070549483171246,0.0,0.0,0.038488886849950305,0.0,0.0,0.0,0.0444371365717939,0.12676558868193677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587953137727952,0.0,0.0,0.0,0.12227983624359108,0.10170009124402542,0.14733554484493888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15534559490604147,0.08796538073564468,0.10999841444708125,0.0,0.0,0.0,0.15846217106766494,0.0,0.0,0.2712362636112016,0.0,0.0,0.0,0.06943824132485138,0.16903461214989968,0.04028797497026598,0.0,0.0,0.0,0.04793303822664149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31287133957807756,0.09696888687130169,0.0,0.0625742679156155,0.04662599053660085,0.04793303822664149,0.0,0.0,0.0,0.023646493948841326,0.0,0.04739595686298145,0.04687247396737806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09943205769858328,0.2417278498215959
Lennon,0.08774253961727753,0.0,0.08043648576203755,0.0,0.0,0.0,0.0,0.05664058925393229,0.0,0.0,0.0,0.0,0.0,0.0,0.0683710590336132,0.13809379411775213,0.0,0.0,0.12454376871039298,0.0,0.0,0.0,0.07189566797457005,0.0,0.0,0.0,0.0,0.0,0.303343382178619,0.0,0.0,0.0,0.6575165883009385,0.1797391699364251,0.04908170185258565,0.0,0.0,0.0,0.059594228106429024,0.09024675942630239,0.0,0.0,0.21794234677687835,0.1025481992944434,0.08545962916402831,0.1234378643764731,0.06283413026980479,0.0,0.0,0.13964677817221868,0.05392670902280009,0.0,0.0,0.0,0.0843627163217484,0.08776763696170209,0.10864737397286013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17940178941829227,0.0,0.0,0.0,0.20312581446920938,0.12566826053960958,0.1012400693853094,0.07844388086414127,0.0,0.0,0.03771852771373983,0.23265525642863472,0.0,0.0,0.0,0.0765162028368717,0.08545962916402831,0.15336559647368828,0.0,0.08127256601252807,0.0,0.0,0.0,0.15001961483345186,0.03228994607643514,0.0,0.0,0.07668279823684414,0.0,0.0,0.0,0.0,0.0
Lennon,0.0,0.10742728153082148,0.10407272588725554,0.0,0.0,0.23926598573028912,0.0,0.024428137155552625,0.0,0.0,0.028112190190835835,0.0,0.0,0.0,0.0,0.0,0.0,0.21555700162771532,0.0,0.0,0.0,0.0718523338759051,0.0,0.0,0.042003287943609406,0.0,0.0,0.07570542262218294,0.29436056626638407,0.0,0.0,0.0,0.19495842307937297,0.0,0.12700869399232084,0.0,0.0,0.0,0.25701992105635973,0.0,0.0,0.09570639429211564,0.0,0.0,0.0,0.1597100482654837,0.1354965381273898,0.0,0.0,0.12045463140322676,0.046515372163614344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251462204413091,0.2034538942382174,0.061380586025354254,0.0,0.55483014977939,0.24389376862930165,0.0,0.0,0.14192881670461013,0.08732629138071003,0.06506947617835959,0.0,0.0,0.08138155769528695,0.06332662459321764,0.01650007814309083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604438209133986,0.0,0.0,0.1734545431454259,0.0
Lennon,0.09221649345854317,0.0,0.08453790710250345,0.0,0.0,0.0,0.0,0.11905733641187584,0.05595908638712897,0.0,0.13701259590579132,0.0,0.0,0.0,0.10778590428818653,0.0,0.0,0.0,0.0,0.0,0.0,0.043774047483485505,0.0,0.21555417453541087,0.0,0.04323310341200976,0.0805928206869257,0.0,0.0,0.38532851358236453,0.0,0.0,0.2807362481932199,0.037780798369830934,0.0,0.03158900857984206,0.0,0.0,0.0,0.0,0.039417262397138456,0.0,0.0,0.0,0.0,0.35676274497829036,0.0,0.0,0.0,0.29353461301658645,0.0,0.0,0.08981717839658157,0.0,0.0,0.0,0.0,0.0,0.0,0.029518465826565813,0.07185726952545769,0.0,0.0,0.09484840234384541,0.0,0.16301216434756735,0.0,0.0,0.0,0.1495776987218526,0.14232207412706832,0.0,0.033019007588980985,0.10640225638482058,0.0,0.08646620682401952,0.15960338457723086,0.0,0.0,0.0,0.0495794635841066,0.0,0.10052216332517577,0.0,0.04029641034346285,0.0,0.0,0.0,0.0,0.0,0.07883452479427691,0.1357455853966623,0.0,0.0,0.0,0.037780798369830934,0.0,0.0,0.5072274426150206,0.0
Lennon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453962804400577,0.0,0.0,0.0,0.207851155545755,0.0,0.041740137744349495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19561880207772023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25130807596094923,0.0,0.0,0.0,0.09484698708557558,0.3520750697969174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830852331822439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025986339166429888,0.3661981313188324,0.0
Lennon,0.0,0.0,0.18800817582677218,0.12601406299124818,0.0,0.0,0.0,0.15130154307463847,0.0,0.0,0.0,0.0,0.12800019282880026,0.0,0.0,0.09222098681466655,0.0,0.0,0.0,0.062056237700471584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128849825198119,0.0,0.0,0.0,0.43909886760313466,0.3360906001223045,0.1966647237831302,0.0,0.0,0.05494189148926746,0.0,0.0,0.05009260919321289,0.0,0.0,0.0,0.0,0.4946012991743827,0.0,0.0,0.0,0.06217206100538452,0.07202603641274997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09131831845053322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09043352588753434,0.18086705177506868,0.08392303993301319,0.13521909747714478,0.0,0.0,0.20282864621571717,0.0755668971769589,0.0,0.0,0.0,0.0,0.10219720267676223,0.0,0.0512098561002797,0.1519327473779718,0.0,0.0,0.10599606555067782,0.0,0.0,0.08625472883515821,0.0,0.0,0.1024197122005594,0.09602588574922985,0.0,0.0,0.29544141915635624,0.0
Lennon,0.0,0.020107282313133315,0.0,0.0,0.0,0.0,0.0,0.2743344762175973,0.0,0.021245361042451533,0.0,0.23908475302214532,0.030944708288593276,0.05065827940186499,0.0,0.0,0.027240302286478356,0.0,0.0,0.030004832503605788,0.0,0.0,0.0,0.0,0.06289441242313636,0.0,0.0,0.0,0.0,0.0,0.0,0.19184535436960473,0.21230884215939033,0.0,0.0,0.0,0.191643515033751,0.0,0.07697072161390205,0.0,0.048440588866041245,0.0,0.07037250181210879,0.3973476534910281,0.0,0.0,0.04057765745544618,0.0,0.0,0.04509125140347528,0.03482533325488328,0.0,0.0,0.0,0.027240302286478356,0.0,0.035081697682247344,0.08388205900277965,0.0,0.0,0.0,0.06314147429436241,0.0,0.0,0.0,0.20032860612606385,0.0,0.0,0.0,0.0,0.0,0.0,0.06086648618316926,0.21248445272639907,0.0,0.0,0.016344957902030697,0.012179125347322512,0.0,0.0,0.0,0.0,0.04941340407154592,0.0,0.02476049486337086,0.0,0.0,0.0,0.025625096773028662,0.0,0.0,0.02085252657303128,0.0,0.0,0.0,0.0,0.0,0.6469199602293015,0.19479406447718783,0.0
Lennon,0.0,0.18969050461480494,0.1531393113002973,0.0,0.0,0.0,0.0,0.0,0.0,0.10021352448595397,0.0,0.0,0.0,0.0,0.10413480195298148,0.0,0.0,0.12687378174752978,0.0,0.0,0.05775214592512782,0.06343689087376489,0.054751537065766506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31295386834406186,0.0,0.0,0.22889230095136526,0.33899056918885684,0.12530592078863795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37601224091098334,0.047850799768342944,0.10838321672843747,0.0,0.0,0.1642697142164942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04277785133091173,0.05206740097649074,0.0,0.0,0.2749066213859908,0.0,0.0,0.1534346214931654,0.2390883484291546,0.0,0.0,0.051562914582737936,0.0,0.19140319907337178,0.0385492587220356,0.0,0.0,0.192746293610178,0.11489690137744729,0.0,0.0,0.0,0.0,0.029135133129554475,0.06508105683719309,0.0,0.0,0.0,0.1374533106929954,0.0,0.0,0.0,0.1475408098369042,0.0,0.226231729825859,0.0,0.0,0.07076580178583015,0.0,0.2756507603405351,0.0
Lennon,0.030451184769486286,0.0,0.0,0.0,0.0,0.0,0.18792166888202827,0.07862881819228508,0.14782782690579474,0.22834775278728106,0.0,0.0,0.0,0.0,0.09491312928024909,0.0,0.0,0.0,0.0,0.06449912582108365,0.0,0.0,0.14970901999204295,0.0,0.0,0.05710471828986915,0.0,0.0,0.0,0.0,0.0,0.0,0.5419563659301967,0.14970901999204295,0.0,0.0,0.0,0.0,0.08272907801298446,0.0,0.0,0.0,0.2016992806376852,0.0,0.0,0.04283930271535717,0.17445346068365053,0.0,0.0,0.032309754296560515,0.14972278556115592,0.0,0.0,0.0,0.0,0.12183957936753008,0.0,0.0,0.0,0.0,0.14236969392037363,0.0,0.1142094365797383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04361336517091263,0.0,0.0,0.0,0.1756776172865991,0.05236109470521472,0.0,0.0,0.1309746965861695,0.10191726082435602,0.26555067138565763,0.0,0.0,0.0,0.16923462223451105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10645153732439143,0.0,0.06449912582108365,0.0,0.4466497187488556,0.0
Lennon,0.022421046080943054,0.12729978364110073,0.08221645563150029,0.0,0.0,0.0,0.09224381972889563,0.028946991214375963,0.10884484607711414,0.13450499286592568,0.1665627053936078,0.084091803317906,0.29386775959786926,0.0,0.13976806888718443,0.07057482801185536,0.0,0.0,0.0,0.0,0.15502801673720157,0.12771597344041402,0.0,0.3144524302935541,0.0,0.084091803317906,0.0,0.0,0.0,0.0,0.0,0.0,0.5880583610132833,0.07348663905600471,0.05016782526551064,0.0,0.0,0.042045901658953,0.0,0.0,0.0,0.0,0.222765168247355,0.0,0.0,0.0630847034378095,0.19267373883368127,0.0363675558454384,0.0909533602164676,0.0,0.08268007057473344,0.0,0.0,0.0,0.0,0.0,0.0,0.04425497769137984,0.0,0.0,0.0,0.0666250821574431,0.0,0.046121909864447815,0.0,0.0,0.0,0.06876440672499842,0.0,0.0,0.03460346042948317,0.0,0.06422457961122709,0.12935049924625858,0.0,0.0,0.05174019969850343,0.0963829918376972,0.15853577213859982,0.0949807295290637,0.0,0.0,0.09776177651270478,0.043675377802027564,0.11756955477126782,0.0,0.0,0.046121909864447815,0.0,0.0,0.0766696909366371,0.19802691978293996,0.0,0.0,0.0,0.0,0.0949807295290637,0.0,0.12332468344725044,0.0666250821574431
Lennon,0.322338456273576,0.06536208307315948,0.18996320277753567,0.049515058548478104,0.0,0.0,0.0,0.11890267778027462,0.0,0.0,0.0,0.04317694246624121,0.05029547410573302,0.0,0.0,0.0,0.0,0.0,0.03268104153657974,0.04876786241311064,0.0,0.04371718383704862,0.0,0.0,0.0,0.0,0.24146438543837054,0.0,0.039799573176071544,0.0,0.0,0.0,0.6470113024046863,0.0,0.05151734698699605,0.06309594724298959,0.07787116102387609,0.0,0.0,0.0,0.07873211665971697,0.0,0.0,0.0,0.0,0.06478169104156194,0.42868949531286993,0.0,0.0,0.07328832594600894,0.056602784250196256,0.0,0.04485025175213357,0.0,0.0,0.18424608915008553,0.0,0.0,0.0,0.029480120558065006,0.0,0.0,0.04317694246624121,0.0,0.0,0.0,0.0,0.09415223888638725,0.0,0.0,0.0,0.07106859699266363,0.06595223004813383,0.026566009259292724,0.0,0.04317694246624121,0.05313201851858545,0.05938542491569072,0.04070010180773408,0.0,0.0,0.0,0.1606265317985028,0.0,0.0,0.039799573176071544,0.0,0.0,0.0,0.0,0.19683029164929242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042214045061674595,0.0
Lennon,0.0,0.03022304880165281,0.01951953003985695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327153281377312,0.0,0.0,0.0,0.13273289383741865,0.06702246964328351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08760076052217777,0.0,0.4786788486140589,0.10468157360207771,0.09528529195600499,0.17505120428095378,0.024004782683478276,0.35936582805125,0.0,0.08760076052217777,0.0,0.0,0.1057761821532974,0.0,0.0,0.11981871554560172,0.24396743476997393,0.0,0.0,0.06777619523473359,0.05234559947510602,0.13140114078326667,0.0,0.0,0.0,0.0,0.21092375281424475,0.0,0.0,0.0,0.16591611729677333,0.0,0.0,0.0,0.0,0.0,0.0,0.1306063505104232,0.0,0.0,0.06572341560075812,0.0,0.09148778803874023,0.09827175102850692,0.07614393764045908,0.0,0.0,0.0,0.15055593155322922,0.0,0.0,0.0,0.2042501404961303,0.0,0.03721724462584112,0.0,0.07888968687125365,0.0,0.0770336376898103,0.0,0.0,0.09402965330270109,0.0,0.0,0.0,0.3838324365409516,0.0,0.0,0.29279295059785426,0.03163576640688656
Lennon,0.11187663035437409,0.07940012470421828,0.07692075323888005,0.0,0.11041183722305889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000203219701654,0.0,0.30813525281731846,0.0,0.0531064752708945,0.03970006235210914,0.0,0.0,0.0,0.09167098542116892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44538422816889167,0.0,0.18774571966836698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44064360777256584,0.0,0.0,0.17805742858480236,0.2750382433828574,0.057534825120496284,0.0,0.0,0.1613507508009377,0.0,0.0,0.0,0.0,0.07162333691188476,0.0,0.08311152902889615,0.0,0.23013930048198514,0.0,0.04944140405365231,0.0,0.02859341057258297,0.0,0.0,0.0,0.0,0.0,0.22590178345512585,0.1000203219701654,0.0,0.0,0.1683262907971066,0.09888280810730463,0.11848381125873965,0.0,0.09361014852369869,0.02439060625051525,0.2179315844722421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16468592667197723,0.124179491584842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.14529761843997685,0.0,0.03805689388158798,0.0,0.0,0.0,0.0,0.0,0.0,0.09339083400138189,0.12335942541149529,0.0,0.0,0.0,0.12939352651042985,0.03266814069918925,0.0,0.03941200668302961,0.1178507227042834,0.0,0.03588019415531854,0.0,0.06803195790399451,0.0,0.0,0.15569986862604518,0.0362809126653829,0.04152547956869648,0.0,0.0,0.0,0.0,0.6027381436949794,0.0,0.0,0.056882389855711056,0.14040514275246482,0.0,0.22556641489396337,0.0,0.0,0.2099851652954823,0.0343716688805849,0.0,0.0,0.0,0.32701565535614824,0.0,0.0,0.04404736289721567,0.10205732004431067,0.0,0.0,0.0,0.19957255169733817,0.0,0.0,0.0,0.0,0.10630791889813693,0.0,0.12335942541149529,0.0,0.0,0.0,0.0,0.0,0.1273204839329494,0.0,0.0673362140419148,0.0,0.0,0.20810087159027615,0.1436990641992858,0.0,0.0,0.0,0.0178457573447223,0.0,0.0,0.0,0.0,0.0181010457132577,0.040433492431244944,0.1451236506615316,0.03588019415531854,0.0,0.0,0.0,0.0,0.07097874189535897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32348359799349785,0.0
Lennon,0.2647957812029148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942616623025826,0.0786851809407034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07517143833190296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09154515951679272,0.0,0.0,0.0,0.446467749483925,0.0,0.05924892368747795,0.14513041458181683,0.059705228714819064,0.09931363002394847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725197135865831,0.0,0.0,0.0,0.2809574305300932,0.1301951377808792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47466178317696917,0.0,0.0,0.0,0.10894127873460216,0.0,0.0,0.0,0.0,0.0,0.17180242751864402,0.0,0.0,0.37925076441991695,0.0,0.0,0.0,0.0,0.04553188022753258,0.0,0.0,0.0,0.0,0.0461832260457628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09054800847766217,0.07795754746652894,0.0,0.0,0.0,0.0,0.0,0.0,0.048549408707522286,0.0
Lennon,0.14274312386488688,0.0,0.07477562227899148,0.0,0.04024977080802221,0.0,0.04194774007611531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392127686232284,0.0,0.02894469381047248,0.0,0.0,0.1161572986286108,0.0,0.0,0.0,0.0,0.0,0.0,0.07049876045593415,0.0,0.0,0.0,0.0,0.0,0.4562748812021264,0.0279411669237331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794452528592193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026109726707881073,0.0,0.0908929715975795,0.0,0.0,0.0,0.03604695350854508,0.0,0.02084700791349189,0.0,0.0,0.0,0.031471744515701214,0.02920603223009858,0.0,0.03646162528126994,0.0,0.023528778999155463,0.40323620651754133,0.03604695350854508,0.0,0.0,0.0,0.03556561818525475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045268661413984404,0.0,0.0,0.7351946802665312,0.0,0.0,0.09346952784873937,0.060595314398386335
Lennon,0.4430400916386773,0.0,0.0,0.0,0.12492554222157137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12661909032635238,0.0,0.0,0.26039125534269075,0.0,0.0,0.0,0.3540416863994783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232894137174777,0.0,0.0,0.0,0.5134969413453948,0.0,0.0,0.0,0.1232894137174777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13019562767134538,0.24341387709415083,0.0,0.0,0.1294081290406401,0.0,0.0,0.0,0.19536134836818125,0.0,0.0,0.11316805579510392,0.0,0.07302763258704506,0.21766044218084776,0.0,0.0,0.0,0.0,0.16558060010193082,0.2465788274349554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.06300114888496776,0.0,0.02887761761502427,0.0,0.0,0.0,0.0,0.0,0.0,0.04724338602849706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14220240230556563,0.6196469193748536,0.05162273285007792,0.21145070243670877,0.0,0.03551319800475698,0.0,0.128370053590695,0.0,0.0,0.0,0.0521625287556097,0.0,0.061361967001430366,0.044315603956449144,0.0,0.0,0.12778543355869956,0.06684638565899305,0.07744121924988746,0.0,0.0,0.0,0.24229743403872003,0.12603833870377687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644072926010103,0.20323239692279335,0.0,0.04861632580796301,0.0,0.0,0.03634634187869115,0.0,0.0,0.18173170939345576,0.08124829497460259,0.0,0.20016556299360588,0.0,0.0,0.10988076497591853,0.061361967001430366,0.11012000358567374,0.0,0.0,0.0,0.0,0.0,0.0,0.09273967720207145,0.13985853190277742,0.0,0.0,0.10324546570015584,0.0,0.0,0.40428664661033975,0.23401320712919058
Lennon,0.14510857849692257,0.0,0.26605165884482473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06865681237038934,0.0,0.0,0.09184170231241005,0.0,0.0,0.2147545255313155,0.0,0.0,0.0,0.2508345847771684,0.0,0.0,0.0,0.4530836177196571,0.0,0.10822839969611936,0.0,0.16359287954444324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09422206804101826,0.0,0.0,0.0,0.0,0.2566086537655716,0.05945598051943333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186604146542276,0.0,0.0,0.0,0.0,0.0,0.04944910179988774,0.10402196271702686,0.07845670704639794,0.0,0.5225568356784908,0.13855341417914208,0.2232410507607307,0.0,0.0,0.0,0.12475777344515826,0.08550337204344151,0.0,0.0,0.16188826975014597,0.1687232893580285,0.0,0.0,0.08361152825905614,0.0,0.0,0.08749752620570536,0.0,0.0,0.07120146731306672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.12243852144401605,0.0,0.04489737557091286,0.0,0.0,0.0,0.10074638675805525,0.0,0.0,0.0,0.0,0.0,0.32095499786524934,0.0,0.0,0.0,0.0,0.0,0.06951681573148051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229379498381388,0.0,0.0547920407227718,0.0,0.05521402110796762,0.0,0.06652763147978728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07014447532531358,0.0,0.0,0.15589377848789893,0.0,0.0,0.0,0.0,0.6592444128053316,0.24494708603373813,0.0,0.09666835375136171,0.0,0.0,0.07632558997404483,0.0,0.0,0.0,0.0,0.1731487948114431,0.0,0.0500685071040755,0.0,0.0,0.15117212699307672,0.0,0.0,0.0,0.0,0.0,0.0,0.042106834695776876,0.0,0.0,0.0,0.20489512673185897,0.042709184314570374,0.0,0.08560434632744739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210886905046256,0.0,0.0,0.0,0.041418396991443694,0.31428162899639,0.0727662440101485
Lennon,0.1855911842676077,0.22579917787004386,0.04861073485487552,0.0,0.15699535841385967,0.0,0.0,0.03422999699902689,0.0,0.0,0.07878457368573054,0.0,0.0,0.0,0.0,0.16691034540770508,0.0,0.0,0.15053278524669592,0.0,0.0,0.0,0.0868984073587021,0.0,0.0,0.0,0.09268448609375753,0.4773709790884553,0.0,0.0,0.3272366702067565,0.0,0.0,0.0,0.05932376513913122,0.07265686946998559,0.02989032327860342,0.049719540001538214,0.14405995955282322,0.0,0.09066238598829049,0.0,0.0,0.0,0.0,0.0,0.0,0.17201944315830145,0.43021165470419204,0.0843936982422364,0.0,0.0,0.0,0.0,0.0,0.10608243979743452,0.0,0.0,0.0,0.06789448023017841,0.0,0.0,0.0,0.0,0.0,0.09373476787887419,0.0,0.13552389713578641,0.0,0.0,0.12275642099226955,0.0,0.0,0.24473243071000186,0.047406530227528706,0.0,0.0,0.04558939472401028,0.0,0.0,0.0,0.04436830684184244,0.06936234495392055,0.0,0.0,0.0,0.04911600898500385,0.0,0.0,0.0,0.13599357898243572,0.0,0.11771445453278866,0.0,0.0,0.0,0.0,0.0,0.19444293941950208,0.11817686052859581
Lennon,0.0,0.0,0.014831790576310512,0.0,0.0,0.20459210396183444,0.0,0.08355226859795295,0.0,0.0,0.0,0.12136081580414057,0.0,0.0,0.0,0.10185319335317304,0.0,0.0,0.0,0.0,0.0,0.0,0.02651387565333053,0.0,0.0,0.12136081580414057,0.0,0.0,0.05593388963427822,0.0,0.0,0.07303636603828033,0.24248071620086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06951641303401099,0.0,0.0,0.01716643675553147,0.11932341107919803,0.0,0.0,0.0,0.0,0.032367182590365834,0.0,0.0,0.10274277912707139,0.0,0.025214060993840878,0.4086500053468915,0.2730618355593163,0.06656287993294288,0.0,0.02859974141615143,0.07430195923630496,0.14886060535920045,0.5914973853257177,0.02624272564068822,0.0,0.2996371124181248,0.0,0.07467116410313039,0.0,0.0,0.0560033730773478,0.22255902349666543,0.0,0.0,0.0,0.0,0.04232677318331777,0.12606411734494138,0.1131171451342665,0.0,0.0,0.0,0.0,0.06753059839168386,0.0,0.0,0.0,0.0,0.0,0.02651387565333053,0.0,0.027365028907461012,0.04449537172893153,0.0
Lennon,0.0,0.03569593272817029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03771633414932953,0.0,0.5659212171526128,0.0,0.0,0.15676858017635723,0.07915910745350248,0.0,0.0,0.0,0.0,0.0,0.19100072457184716,0.0,0.0,0.0,0.0,0.043956659343356186,0.0,0.0,0.0,0.0,0.0,0.2826797536321191,0.0,0.0281349624418071,0.0,0.028351643589872636,0.0,0.06832205511368336,0.0,0.2149882781953282,0.0,0.0,0.0,0.0,0.07075793110352376,0.0,0.040791077245086835,0.0,0.18678174672621115,0.09273675579895234,0.05173188970871145,0.09797555366120761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44837363571443895,0.0,0.0,0.0,0.0,0.0,0.05141898525071963,0.1081658426950407,0.040791077245086835,0.0,0.0,0.03601822733274767,0.05803355308087326,0.0,0.0,0.0,0.043242565784439094,0.044454767285565674,0.0,0.0,0.0,0.13158348702766118,0.0,0.0,0.0,0.04658763869230639,0.05173188970871145,0.0,0.0,0.0,0.0,0.0,0.1702890215878772,0.0,0.0824250929304971,0.0,0.2552133547243081,0.25359606151485997,0.0
