Label,a,all,and,are,at,babi,back,be,better,but,can,come,cri,day,do,don,down,feel,for,from,get,girl,go,gonna,good,got,have,he,her,hey,hi,home,how,i,if,in,is,it,just,know,let,like,littl,ll,long,look,love,m,make,man,me,my,need,never,night,no,not,noth,now,of,oh,on,one,onli,out,pleas,re,s,said,say,see,she,so,t,take,tell,that,the,there,they,thing,time,to,up,ve,wa,want,way,we,well,what,when,where,whi,will,with,ye,yeah,you,your
Lennon,0.21025581319293435,0.0299411069027861,0.03852447984789724,0.3200808990333955,0.041867050335680424,0.0,0.0,0.0,0.0,0.0,0.0,0.07847613122743938,0.0,0.0,0.0,0.06582546969843919,0.08047688607677049,0.0,0.0598822138055722,0.135043733250541,0.036565062082324434,0.03973043760479653,0.0,0.0,0.0,0.07847613122743938,0.03698069135008897,0.12734688817042672,0.0,0.0,0.0,0.0,0.28842971740460205,0.3149631024158558,0.06926982900342354,0.1186342743532692,0.028891496125006823,0.02372685487065384,0.0,0.028639509387451818,0.08610567837532247,0.10847986863976276,0.054143767405005955,0.0,0.04893673982881237,0.0,0.0,0.18128779185594388,0.0,0.1291585175629837,0.04463856348240393,0.051779526265488485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053957349668542494,0.03258947482171198,0.03135803450613085,0.07847613122743938,0.0,0.040238443038385245,0.0,0.0,0.06449563981310179,0.0,0.0,0.1955368489302719,0.0,0.0,0.04857669002599781,0.03829656894413815,0.0,0.0,0.3972449052813077,0.0,0.4501457775018034,0.0,0.0,0.054950305162017904,0.08152621465052436,0.07396138270017794,0.0,0.0,0.0,0.03829656894413815,0.044333588716804456,0.036159956213254255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23114687908738343,0.09407410351839254
Lennon,0.0,0.0,0.0,0.0,0.3023755514535692,0.0,0.0,0.03274779152680962,0.0,0.11431830376156574,0.3019686651043446,0.0,0.0,0.0,0.0,0.15846998646246424,0.0,0.0,0.03604050853941884,0.0,0.0,0.0,0.04169050716507849,0.11781160899749589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212972528447438,0.0,0.0,0.0,0.1142413229218028,0.09446276274374814,0.1378950332056262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14547901722962134,0.08251534156659208,0.1036465501043147,0.0,0.0,0.0,0.14720128308075203,0.3534348269924877,0.0,0.2554819046089665,0.0,0.0,0.06494917932752044,0.1569135368870136,0.03774608313804308,0.0,0.0,0.0,0.0,0.04502779128220158,0.0,0.0,0.0,0.0,0.0,0.0,0.2923620388155667,0.09219617862111969,0.0,0.058472407763113333,0.04346990682717203,0.04502779128220158,0.0,0.0,0.0,0.022048137686487165,0.0,0.04451414995190018,0.04401385147520271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274485739240398,0.2264764988282585
Lennon,0.08720541246059028,0.0,0.07989180189474245,0.0,0.0,0.0,0.0,0.05641887101256095,0.0,0.0,0.0,0.0,0.0,0.0,0.06893840118186509,0.13650840726570174,0.0,0.0,0.12418332398677444,0.0,0.0,0.0,0.07182564797596175,0.0,0.0,0.0,0.0,0.0,0.30331349912406114,0.0,0.0,0.0,0.0,0.6531683200320869,0.17956411993990437,0.04920458878084105,0.0,0.0,0.0,0.05939241799963732,0.08928268241302617,0.0,0.0,0.21547694392788524,0.10148467517833154,0.08453425219242061,0.12197095875651875,0.06265889641285194,0.0,0.0,0.1388567198577019,0.053690013089583793,0.0,0.0,0.0,0.08344620699534298,0.08803036754632065,0.10982389244472142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10148467517833154,0.0,0.17833415356908403,0.0,0.0,0.0,0.20078019119300308,0.12531779282570388,0.10073800636846642,0.0794191618267996,0.0,0.0,0.03744562536686565,0.23272566147716722,0.0,0.0,0.0,0.07597037712804143,0.08453425219242061,0.15338060780764493,0.0,0.08038103802967858,0.0,0.0,0.0,0.14997653802038563,0.0322106040861393,0.0,0.0,0.07669030390382246,0.0,0.0,0.0,0.0,0.0
Lennon,0.0,0.10784782101042714,0.1040738378672604,0.0,0.0,0.23844319661446925,0.0,0.024498669013003176,0.0,0.0,0.02823789801456291,0.0,0.0,0.0,0.0,0.0,0.0,0.21466346271266232,0.0,0.0,0.0,0.07155448757088743,0.0,0.0,0.04254940326021672,0.0,0.0,0.07645054921890161,0.2963414191018485,0.0,0.0,0.0,0.0,0.19499160492053186,0.0,0.1281961421235505,0.0,0.0,0.0,0.25789867190555826,0.0,0.0,0.0975128834562546,0.0,0.0,0.0,0.15888971690567927,0.1360413223792399,0.0,0.0,0.12059102775267429,0.04662744349112122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25167262835423854,0.20267804977217044,0.061729843366075184,0.0,0.5521680946013342,0.24487438028263184,0.0,0.0,0.14310897514177487,0.08748658137811399,0.06503979717307827,0.0,0.0,0.08235220757080403,0.06371804387883279,0.016494242889391983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871323631430847,0.0,0.0,0.173456396445434,0.0
Lennon,0.09227900088294483,0.0,0.08453988633924167,0.0,0.0,0.0,0.0,0.11940261277556995,0.05689543750247753,0.0,0.13762701967357094,0.0,0.0,0.0,0.10942382939370378,0.0,0.0,0.0,0.0,0.0,0.0,0.04359314768919799,0.0,0.2147780548510976,0.0,0.04305290584392705,0.08115212602030089,0.0,0.0,0.38408385236264553,0.0,0.0,0.0,0.2807876031012149,0.038002222832138846,0.0,0.03170041241597756,0.0,0.0,0.0,0.0,0.03967553358760439,0.0,0.0,0.0,0.0,0.35493479368210706,0.0,0.0,0.0,0.29387073606566283,0.0,0.0,0.0894524331987852,0.0,0.0,0.0,0.0,0.0,0.029601621009259924,0.07151583897202157,0.0,0.0,0.09585428077819146,0.0,0.0,0.16417705365585872,0.0,0.0,0.1504307148323835,0.14303167794404315,0.0,0.03315218742884193,0.10659891761675742,0.0,0.08718629537839598,0.15989837642513613,0.0,0.0,0.0,0.05017144373522378,0.0,0.1004878926128058,0.0,0.040576063010150445,0.0,0.0,0.0,0.0,0.0,0.07935106717520878,0.13633843492218098,0.0,0.0,0.0,0.038002222832138846,0.0,0.0,0.5072393180354501,0.0
Lennon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459102777800946,0.0,0.0,0.0,0.2084653826737944,0.0,0.04193803685452634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19609837184694184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518498002504857,0.0,0.0,0.0,0.0945162962042554,0.353956440304172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811016723342017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259036781068358,0.3666845936406976,0.0
Lennon,0.0,0.0,0.18619381118063685,0.1262851043421452,0.0,0.0,0.0,0.15027244873263715,0.0,0.0,0.0,0.0,0.1262851043421452,0.0,0.0,0.09089801100345511,0.0,0.0,0.0,0.06216037048268565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009849661757888,0.0,0.0,0.0,0.0,0.4349307294005934,0.33479007407500216,0.19658566129407024,0.0,0.0,0.0541836182293851,0.0,0.0,0.04993307473254196,0.0,0.0,0.0,0.0,0.48730702115243163,0.0,0.0,0.0,0.06164113455157301,0.07150204882390176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000523519275516,0.0,0.0,0.0,0.0,0.13515292289780897,0.0,0.0,0.0,0.0,0.09000523519275516,0.17826027855621976,0.08344642164806508,0.13415854151054465,0.0,0.0,0.20123781226581697,0.07480270852483559,0.0,0.0,0.0,0.0,0.10117407879033091,0.0,0.05106642314373746,0.1514774492636832,0.0,0.0,0.10576702182989171,0.0,0.0,0.0857933926062433,0.0,0.0,0.10213284628747492,0.09565430687857204,0.0,0.0,0.2925902747124293,0.0
Lennon,0.03043405156072505,0.0,0.0,0.0,0.0,0.0,0.18695402154763124,0.07875909446194726,0.15011507813933783,0.2291148416658814,0.0,0.0,0.0,0.0,0.09623599255520932,0.0,0.0,0.0,0.0,0.06515757920929119,0.0,0.0,0.15039975700160413,0.0,0.0,0.0567962090510793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413835529342449,0.15039975700160413,0.0,0.0,0.0,0.0,0.0829100791207868,0.0,0.0,0.0,0.2005330093354722,0.0,0.0,0.04256697311516659,0.17493997497264588,0.0,0.0,0.032306653547161786,0.14989937716563934,0.0,0.0,0.0,0.0,0.12288781942405437,0.0,0.0,0.0,0.14151757452016034,0.0,0.1135924181021586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04373499374316147,0.0,0.0,0.0,0.17578413962138395,0.05227299824555266,0.0,0.0,0.1323742382040484,0.10242138938486588,0.2651310634701044,0.0,0.0,0.0,0.1683143685838566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10705742211913197,0.0,0.06417186304576081,0.0,0.44610647885969346,0.0
Lennon,0.022417209464266827,0.12769132131740119,0.08214862848617403,0.0,0.0,0.0,0.09180478764842354,0.02900631081350818,0.11057223661725793,0.13500970481694305,0.16716770329355754,0.08367026076261268,0.29251389873989647,0.0,0.14177162043687846,0.07018228508905021,0.0,0.0,0.0,0.0,0.15594083099547482,0.12708027355368803,0.0,0.3130544066053956,0.0,0.08367026076261268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587666948799752,0.07385461751294277,0.05059454647045934,0.0,0.0,0.04183513038130634,0.0,0.0,0.0,0.0,0.2215638525388283,0.0,0.0,0.06270823000207672,0.1932867558634364,0.036543924533107876,0.09180478764842354,0.0,0.08281001618648481,0.0,0.0,0.0,0.0,0.0,0.0,0.04403946701075076,0.0,0.0,0.06686708131742301,0.0,0.0465714944828473,0.0,0.0,0.0,0.06876443724747376,0.0,0.0,0.03474648678266928,0.0,0.06442891862114547,0.1294796346955591,0.0,0.0,0.05179185387822363,0.09625852383289199,0.15953321409268856,0.09598794944569253,0.0,0.0,0.09764553650430166,0.04346111060845094,0.11828503928701889,0.0,0.0,0.04590239382421177,0.0,0.0,0.07710657796723194,0.1987230393331481,0.0,0.0,0.0,0.0,0.09453582561879528,0.0,0.12322294272926106,0.06686708131742301
Lennon,0.321882903837883,0.06548166450623182,0.18957067666043106,0.0500015631004504,0.0,0.0,0.0,0.11899831522816504,0.0,0.0,0.0,0.04290712859637157,0.0500015631004504,0.0,0.0,0.0,0.0,0.0,0.03274083225311591,0.049223789349162494,0.0,0.04344554118139459,0.0,0.0,0.0,0.0,0.24263203415198742,0.0,0.03998417853585612,0.0,0.0,0.0,0.0,0.6457773590084936,0.0,0.05189099906936418,0.0631861494794887,0.07783649860404628,0.0,0.0,0.0,0.07908238426201993,0.0,0.0,0.0,0.0,0.064315087923145,0.42951914250389184,0.0,0.0,0.07321892225341153,0.05662131293637695,0.0,0.04457477351740725,0.0,0.0,0.18567307780044137,0.0,0.0,0.029501389846012697,0.0,0.0,0.04290712859637157,0.0,0.0,0.0,0.0,0.09403530876059699,0.0,0.0,0.0,0.07058071189761095,0.06607986807752182,0.026559493353347067,0.0,0.04344554118139459,0.053118986706694134,0.059235051827738465,0.04090528743473299,0.0,0.0,0.0,0.1602362245687712,0.0,0.0,0.03998417853585612,0.0,0.0,0.0,0.0,0.19770596065504983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042126817035651354,0.0
Lennon,0.0,0.030241161608882326,0.019455276399116393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334457789525272,0.0,0.0,0.0,0.13430320685703506,0.06648513943036127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823629211399067,0.0,0.0,0.47717925619375834,0.10494602455648937,0.09585853388034517,0.1750861929605069,0.023964633470086292,0.35668160785351855,0.0,0.08696858615298113,0.0,0.0,0.10494602455648937,0.0,0.0,0.11880962296480438,0.24413942250179452,0.0,0.0,0.06762886305319508,0.052298434620675155,0.13045287922947169,0.0,0.04942715920890801,0.0,0.0,0.21395478705601664,0.0,0.0,0.1645803506917585,0.0,0.0,0.0,0.0,0.0,0.0,0.13028396531824843,0.0,0.0,0.0658321402767034,0.0,0.09155228343817295,0.0981270023363155,0.07736071577217597,0.0,0.0,0.0,0.1511291342148235,0.0,0.0,0.0,0.20350362804813205,0.0,0.03735129322898121,0.0,0.07829766133830042,0.0,0.07736071577217597,0.0,0.0,0.09412723567867173,0.0,0.0,0.0,0.384802090040461,0.0,0.0,0.2918291459867459,0.03167228894762636
Lennon,0.10811918893519736,0.07698260858977427,0.07428871023918338,0.0,0.1076458114679839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09730666643379315,0.0,0.29618072152778513,0.0,0.05107614653595011,0.03849130429488713,0.0,0.0,0.0,0.08905101856396196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302128657808135,0.0,0.1830147950946955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272723306637099,0.0,0.0,0.17215761620302322,0.2662642377519528,0.0553473169616487,0.0,0.0,0.15518766494222494,0.0,0.0,0.0,0.06936579772353829,0.0,0.08062571982953226,0.0,0.22461636980337468,0.0,0.25164586600841565,0.04808973253177728,0.027637825880428995,0.0,0.0,0.0,0.0,0.0,0.21857009402657918,0.09846562409767011,0.0,0.0,0.16249068553895546,0.09617946506355456,0.11573852733726539,0.0,0.09096486486372302,0.02354743623825212,0.2096148513354805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15974166238729637,0.11948113143413769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.14505725627716484,0.0,0.03796909013819155,0.0,0.0,0.0,0.0,0.0,0.0,0.0936022136861586,0.12362384057313014,0.0,0.0,0.0,0.13105366540139596,0.03243824708648538,0.0,0.0391576621566937,0.11803783893436953,0.0,0.036037920397467116,0.0,0.06827119773381346,0.0,0.0,0.15468955386473998,0.036447557729213806,0.04183699554890552,0.0,0.0,0.0,0.0,0.0,0.601443446907807,0.0,0.0,0.0569499614234232,0.14030877429154712,0.0,0.2258130140085658,0.0,0.0,0.21345280643773926,0.03413559886690673,0.0,0.0,0.0,0.3275694567376283,0.0,0.0,0.043995029840624617,0.1020660892943633,0.0,0.0,0.0,0.1982917195478147,0.0,0.0,0.0,0.10635894274349995,0.0,0.12362384057313014,0.0,0.0,0.0,0.0,0.0,0.12713167166708217,0.0,0.06756239709269748,0.0,0.0,0.208453290651218,0.14362914667459997,0.0,0.0,0.0,0.017796273098316974,0.0,0.0,0.0,0.0,0.018052703960835543,0.040175444352693455,0.14579023091685522,0.036037920397467116,0.0,0.0,0.0,0.0,0.07127730950683038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227372661746282,0.0
Lennon,0.0,0.02018295604798651,0.0,0.0,0.0,0.0,0.0,0.27508514606473483,0.0,0.021339703515157047,0.0,0.23804936158002254,0.03082326504669019,0.05102285328559792,0.0,0.0,0.0271242719890081,0.0,0.0,0.03034380950578752,0.0,0.0,0.0,0.0,0.06370255627406536,0.0,0.0,0.0,0.0,0.0,0.0,0.1911076688221961,0.0,0.21231300744613302,0.0,0.0,0.0,0.1919280020873778,0.0,0.07722225648899438,0.0,0.04875002178902852,0.0,0.07004099341251531,0.39585232662380854,0.0,0.0,0.04073467231238278,0.0,0.0,0.04513551391415556,0.03490398354994254,0.0,0.0,0.06597538777063475,0.0271242719890081,0.0,0.03569836469293857,0.08353081019612943,0.0,0.0,0.06341427198166716,0.0,0.0,0.0,0.0,0.20172721622784048,0.0,0.0,0.0,0.0,0.0,0.06110200846857417,0.21284242493356045,0.0,0.0,0.016372494225658497,0.01217173750397126,0.0,0.0,0.0,0.0,0.04938849221615351,0.0,0.02492825901748969,0.0,0.0,0.0,0.025815276980167404,0.0,0.0,0.02094017733391902,0.0,0.0,0.0,0.0,0.0,0.6439165596407768,0.19476681825746897,0.0
Lennon,0.0,0.19194109081367497,0.15435365142484853,0.0,0.0,0.0,0.0,0.0,0.0,0.10147091339348875,0.0,0.0,0.0,0.0,0.10655304993452382,0.0,0.0,0.12734839024371017,0.0,0.0,0.05860118936599854,0.06367419512185508,0.055507828178175386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31548579704340535,0.0,0.0,0.23151554230602162,0.34223372053460643,0.12577018511321456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37704319903386185,0.04842363910288279,0.10986307706945891,0.0,0.0,0.16596946107373836,0.0,0.0,0.07842872387871888,0.0,0.0,0.0,0.0,0.04323751534312521,0.052229693499926386,0.0,0.0,0.2800185121318059,0.0,0.0,0.0,0.24118331276830918,0.0,0.0,0.052229693499926386,0.0,0.19369455641153116,0.03892584408277243,0.0,0.0,0.19462922041386216,0.11575393456019693,0.0,0.0,0.0,0.0,0.029355465346207647,0.06532920868932264,0.0,0.0,0.0,0.13799771904118346,0.0,0.0,0.0,0.1493567321016331,0.0,0.2271806365317475,0.0,0.0,0.07105145950028699,0.0,0.2778365725647273,0.0
Lennon,0.26462998004164023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07968791911429794,0.07893504507186047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07536832776973766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204227461894521,0.0,0.0,0.0,0.0,0.4459675241339876,0.0,0.0597256935303896,0.14545245483258984,0.0597256935303896,0.09877081030528342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37012808575366724,0.0,0.0,0.0,0.28091261744559964,0.1303404152695482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47537865918354694,0.0,0.0,0.0,0.10995314715821444,0.0,0.0,0.0,0.0,0.0,0.17255703543752082,0.0,0.0,0.3802842516147185,0.0,0.0,0.0,0.0,0.045452385643877595,0.0,0.0,0.0,0.0,0.0461073202130312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09102253436616635,0.07819598601448112,0.0,0.0,0.0,0.0,0.0,0.0,0.04848727927398021,0.0
Lennon,0.14211264569857934,0.0,0.07439666229445523,0.0,0.0404258385497525,0.0,0.04157080836013868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038853293669386404,0.0,0.02891042822334619,0.0,0.0,0.11508832673270893,0.0,0.0,0.0,0.0,0.0,0.0,0.07061272692726474,0.0,0.0,0.0,0.0,0.0,0.0,0.4582018540135936,0.027896948756739873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07871979431581329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026049973532695857,0.0,0.09083574051803174,0.0,0.0,0.0,0.0,0.036119710311415414,0.020758490677376645,0.0,0.0,0.0,0.031161678931884266,0.029174537597185995,0.0,0.03697826574196927,0.0,0.023452254368619647,0.40100534730306653,0.036119710311415414,0.0,0.0,0.0,0.035372481015159385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487053293787272,0.0,0.0,0.735738484400071,0.0,0.0,0.09299582786806904,0.060557160345354494
Lennon,0.44127924197692636,0.0,0.0,0.0,0.1255277692131146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12727248643899353,0.0,0.0,0.2619292979973641,0.0,0.0,0.0,0.0,0.3556948887581687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12221787510007952,0.0,0.0,0.0,0.5163322295874604,0.0,0.0,0.0,0.12221787510007952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13096464899868204,0.24128960367254834,0.0,0.0,0.12891591716794604,0.0,0.0,0.0,0.1935225678220937,0.0,0.0,0.11482258314187917,0.0,0.07282246403592213,0.21655244568626061,0.0,0.0,0.0,0.0,0.1647546022292736,0.24443575020015904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.06296238718502774,0.0,0.028840976849226742,0.0,0.0,0.0,0.0,0.0,0.0,0.04739959562078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414956587965744,0.0,0.6189594097085358,0.05185818322597493,0.21315454736248943,0.0,0.03552575789374824,0.0,0.12864413959299095,0.0,0.0,0.0,0.05185818322597493,0.0,0.061033807039686805,0.04403157162995776,0.0,0.0,0.12892435596350757,0.06683645209808176,0.07752847665603944,0.0,0.0,0.0,0.24099294966752763,0.12711601101586545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437871061274528,0.2021983528234239,0.0,0.0487955862128405,0.0,0.0,0.03636646615303584,0.0,0.0,0.1818323307651792,0.08110732681183858,0.0,0.2021983528234239,0.0,0.0,0.1097013628939596,0.061033807039686805,0.11074093846897516,0.0,0.0,0.0,0.0,0.0,0.0,0.09302434189399218,0.1391578559319431,0.0,0.0,0.10371636645194986,0.0,0.0,0.40377367588917445,0.2347588730073243
Lennon,0.1451370758935119,0.0,0.2659298818202772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06889329461563812,0.0,0.0,0.09141815471293664,0.0,0.0,0.21744480673316804,0.0,0.0,0.0,0.25240425507871933,0.0,0.0,0.0,0.0,0.45294847227599944,0.0,0.10918909632925677,0.0,0.16378364449388516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937942866149295,0.0,0.0,0.0,0.0,0.25677889224312167,0.05957131394054318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07215358860353929,0.0,0.0,0.0,0.0,0.0,0.04946729958353275,0.10357675075309748,0.07886616986327498,0.0,0.5198060359227088,0.13904532983256584,0.22354605848604656,0.0,0.0,0.0,0.12464246008140509,0.0860729500335235,0.0,0.0,0.16281259753415572,0.16858461846618633,0.0,0.0,0.08413475169290645,0.0,0.0,0.08811888002681353,0.0,0.0,0.07147802348374589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.12265142026431229,0.0,0.04494603118490387,0.0,0.0,0.0,0.10045842333847335,0.0,0.0,0.0,0.0,0.0,0.32008662973585617,0.0,0.0,0.0,0.0,0.0,0.06986383358718433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22966470733624017,0.0,0.055363652573458634,0.0,0.055363652573458634,0.0,0.06682671834277948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07050207018472662,0.0,0.0,0.1562377694066866,0.0,0.0,0.0,0.0,0.6572396699153717,0.24762338256986138,0.0,0.09638136602438299,0.0,0.0760434693690618,0.0,0.0,0.0,0.0,0.0,0.17457101713742504,0.05016417352940544,0.0,0.0,0.1520869387381236,0.0,0.0,0.0,0.0,0.0,0.0,0.042132789737168976,0.0,0.0,0.0,0.20638278883823188,0.04273989143497544,0.0,0.08628982471523891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080752308103,0.0,0.0,0.0,0.041276557767646375,0.31462221829432707,0.0731700571882882
Lennon,0.1831006646311106,0.22349250890841546,0.04792704493498574,0.0,0.15625628254988536,0.0,0.0,0.03384564751415524,0.0,0.0,0.07802300951405049,0.0,0.0,0.0,0.0,0.16378262634872848,0.0,0.0,0.14899500593894363,0.0,0.0,0.0,0.0861763278931608,0.0,0.0,0.0,0.09201293634905716,0.47528429111349424,0.0,0.0,0.3260481617137927,0.0,0.0,0.0,0.0,0.05903560769886841,0.07188593011452418,0.029517803849434206,0.048814793639149104,0.14251790640628406,0.0,0.08997083688720313,0.0,0.0,0.0,0.0,0.0,0.0,0.1705632676259484,0.42848502904594155,0.08330006451616606,0.0,0.0,0.0,0.0,0.0,0.10561873135855426,0.0,0.0,0.06712657334627517,0.0,0.0,0.0,0.0,0.0,0.12176119381792062,0.09307465823035416,0.13372819220564172,0.0,0.0,0.12163049809014069,0.0,0.0,0.2417306829175471,0.04764350843640712,0.0,0.0,0.04492721723665405,0.0,0.0,0.0,0.04401419628694528,0.06836187678819391,0.0,0.0,0.0,0.04822053740438573,0.0,0.0,0.0,0.1349562553308047,0.0,0.1156241144183943,0.0,0.0,0.0,0.0,0.0,0.19170817973994295,0.11703451427107574
Lennon,0.0,0.0,0.014973929110590287,0.0,0.0,0.20584029163379933,0.0,0.08459563109162724,0.0,0.0,0.0,0.12201031972528477,0.0,0.0,0.0,0.10234177549727905,0.0,0.0,0.0,0.0,0.0,0.0,0.026924218395555845,0.0,0.0,0.12201031972528477,0.0,0.0,0.05684932278974758,0.0,0.0,0.07346304445069383,0.0,0.24484354813600612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07046404142467662,0.0,0.0,0.017350388319923922,0.12075588696962394,0.0,0.0,0.0,0.0,0.03299864196215004,0.0,0.0,0.0,0.02533415052758035,0.4144066728030803,0.2745232193818907,0.0679118587673337,0.0,0.0,0.029079475611824654,0.15041134504344472,0.5948823542955369,0.02664468758470463,0.0,0.30105400338280697,0.0,0.07552433317706293,0.0,0.0,0.05664324988279719,0.22458700450247504,0.0,0.0,0.0,0.0,0.04271683757185219,0.12675241962010309,0.11499104007076195,0.0,0.0,0.0,0.0,0.06892739549341168,0.0,0.0,0.0,0.0,0.0,0.026924218395555845,0.0,0.02750286215035223,0.044921787331770865,0.0
Lennon,0.0,0.029189906207752848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030862869771290522,0.0,0.4590433314667675,0.0,0.0,0.12963450485995312,0.06417395632089748,0.0,0.0,0.0,0.0,0.0,0.15493451875943462,0.0,0.0,0.0,0.0,0.03605287257788412,0.0,0.0,0.0,0.0,0.0,0.0,0.23029567965553863,0.0,0.023131565260030604,0.0,0.023131565260030604,0.0,0.05584192966346112,0.0,0.17626364545712972,0.0,0.0,0.0,0.0,0.05733975757568945,0.0,0.03341538699981329,0.0,0.15231514984926317,0.07572062315926807,0.04197267462240542,0.07948078094936734,0.0954179049127482,0.0,0.0,0.0,0.0,0.0,0.0,0.36685540948050743,0.0,0.0,0.0,0.5725074294764891,0.0,0.04191832726973027,0.08777038916935258,0.03341538699981329,0.0,0.0,0.029456568734900983,0.04735793604243854,0.0,0.0,0.0,0.03520711983730981,0.036468880643905854,0.0,0.0,0.0,0.10714328357829976,0.0,0.0,0.0,0.037787923299879074,0.04197267462240542,0.0,0.0,0.0,0.0,0.0,0.13819618184866214,0.0,0.06753189914461248,0.0,0.20694979727608423,0.20656860696986115,0.0
